age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y,datasetType
33,9,1,1,0,1443,1,0,0,22,8,529,4,-1,0,3,0,1
47,1,1,1,0,148,1,0,2,8,8,70,1,-1,0,3,0,1
36,7,1,1,0,-368,1,0,0,16,5,382,2,-1,0,3,0,1
43,2,1,1,0,238,0,0,0,12,5,478,3,-1,0,3,0,1
42,9,1,1,0,5482,0,0,2,10,6,61,3,-1,0,3,0,1
32,1,1,1,0,1719,0,0,0,25,6,639,5,-1,0,3,1,1
38,4,1,2,0,5285,0,0,0,19,0,454,3,-1,0,3,1,1
25,1,1,0,0,3303,1,0,2,26,8,236,1,-1,0,3,0,1
45,1,1,1,0,357,1,0,0,18,8,638,3,319,2,0,1,1
51,6,1,3,0,4,1,0,0,14,9,95,4,147,2,0,0,1
50,7,1,1,0,215,1,0,0,16,5,443,1,-1,0,3,0,1
40,1,1,1,0,-1042,1,0,0,16,8,610,2,-1,0,3,1,1
27,4,1,2,0,1397,0,0,0,22,0,304,3,118,3,2,1,1
39,1,0,1,0,0,1,1,2,17,6,370,2,-1,0,3,0,1
50,6,0,1,0,213,0,0,0,6,8,131,3,-1,0,3,0,1
33,6,1,1,0,2097,0,0,0,13,9,146,1,10,0,3,1,1
31,4,2,2,0,875,0,0,0,11,10,189,1,97,4,0,1,1
45,9,1,1,0,1717,1,0,0,8,9,175,1,-1,0,3,0,1
50,4,1,2,0,4183,1,0,0,16,10,311,1,93,9,3,1,1
49,4,1,2,0,202,1,0,0,27,1,83,4,-1,0,3,0,1
51,4,1,2,0,1413,0,0,0,6,1,348,3,-1,0,3,1,1
41,9,0,1,0,11,1,0,0,15,6,249,1,-1,0,3,1,1
31,4,2,2,0,156,0,0,0,22,6,154,2,-1,0,3,1,1
49,1,1,1,0,850,0,0,0,19,9,411,1,-1,0,3,0,1
38,7,1,1,0,0,1,0,0,7,8,173,1,-1,0,3,0,1
55,1,0,1,0,-321,1,0,0,7,8,787,1,-1,0,3,1,1
32,1,1,1,0,3176,1,0,0,27,5,250,2,-1,0,3,0,1
36,9,1,1,0,0,1,0,0,16,1,181,2,-1,0,3,0,1
37,4,1,2,0,2786,1,0,0,5,9,253,1,83,0,3,0,1
34,9,1,1,0,590,1,0,0,16,8,485,2,-1,0,3,0,1
30,6,0,2,0,1603,0,0,0,19,8,750,2,72,0,3,1,1
53,1,1,1,0,4091,1,0,0,19,1,290,1,-1,0,3,0,1
33,9,2,1,0,0,0,0,0,27,1,122,2,-1,0,3,0,1
44,4,1,1,0,900,1,0,0,20,5,295,3,361,3,0,1,1
56,5,1,2,0,-4,0,0,0,19,5,124,2,-1,0,3,0,1
53,4,1,1,0,7314,0,0,0,17,6,571,1,17,0,3,1,1
38,9,2,1,0,10,0,0,0,13,1,594,1,-1,0,3,1,1
31,10,1,1,0,730,1,0,0,7,3,738,3,320,2,0,1,1
44,4,1,2,0,473,1,0,2,26,8,141,1,-1,0,3,0,1
59,0,1,1,0,747,1,0,0,28,9,185,1,8,0,0,0,1
42,1,0,1,0,9,0,0,0,11,3,160,1,93,3,2,1,1
35,1,2,1,0,244,0,0,0,7,7,393,2,-1,0,3,1,1
37,9,1,1,0,249,1,1,0,9,0,90,2,263,1,0,0,1
44,4,1,2,0,510,0,0,0,12,1,172,4,36,0,3,1,1
38,0,1,1,0,0,1,0,0,21,5,1459,4,89,1,3,1,1
37,1,2,1,0,163,1,0,0,25,7,368,4,-1,0,3,1,1
31,1,1,1,0,478,1,0,0,23,8,53,1,-1,0,3,0,1
51,4,1,1,0,-55,1,0,0,19,4,120,6,-1,0,3,0,1
46,0,1,1,0,429,1,0,0,12,5,677,1,-1,0,3,0,1
72,3,1,0,0,1,0,0,1,12,5,140,6,-1,0,3,0,1
35,7,1,1,0,4895,1,0,0,11,8,480,1,-1,0,3,0,1
32,1,1,0,0,415,0,0,0,2,5,776,4,-1,0,3,1,1
32,1,1,1,0,358,1,0,0,8,8,306,1,347,2,0,0,1
79,4,1,1,0,8290,0,0,0,8,6,704,1,64,11,3,1,1
34,9,1,1,0,174,0,0,2,14,1,298,3,-1,0,3,0,1
35,1,2,1,0,864,1,0,0,3,8,100,1,-1,0,3,0,1
28,1,1,0,0,411,1,0,2,14,8,446,1,-1,0,3,0,1
54,4,1,2,0,1805,0,0,0,14,3,287,1,77,1,3,1,1
38,1,1,1,0,1664,1,0,0,11,0,303,2,-1,0,3,0,1
51,4,1,1,0,73,0,0,0,28,1,20,18,-1,0,3,0,1
45,4,1,1,0,2980,1,0,2,19,6,51,7,-1,0,3,0,1
34,4,1,1,0,2746,1,0,2,8,8,968,1,124,0,3,0,1
37,1,1,1,0,36,1,0,0,14,8,392,4,339,3,0,0,1
36,9,1,1,0,771,1,0,0,3,3,234,1,261,1,1,0,1
48,4,1,0,0,3454,0,0,0,12,3,202,1,183,1,0,1,1
48,4,1,1,0,733,1,0,2,7,8,262,2,-1,0,3,0,1
39,0,1,1,0,620,1,0,0,12,3,458,1,358,3,0,1,1
36,5,0,1,0,1373,0,0,0,14,6,487,1,-1,0,3,1,1
45,1,0,0,0,964,1,0,2,18,6,45,1,-1,0,3,0,1
31,4,1,2,0,1342,1,0,2,21,6,84,1,-1,0,3,0,1
28,9,2,1,0,458,0,0,0,15,8,82,12,-1,0,3,0,1
42,4,1,2,0,1043,0,0,0,13,2,196,2,-1,0,3,1,1
59,5,1,1,0,960,0,0,1,7,5,365,1,-1,0,3,1,1
56,9,2,1,0,452,0,0,2,8,8,1046,2,-1,0,3,1,1
28,5,1,2,0,651,1,0,0,8,1,348,3,-1,0,3,1,1
30,1,1,1,0,353,1,0,0,24,9,100,3,-1,0,3,0,1
36,4,1,1,0,404,1,0,0,13,8,560,2,285,4,2,1,1
39,1,1,1,0,1316,0,0,2,21,6,9,10,-1,0,3,0,1
39,4,1,2,0,515,1,0,0,8,6,130,1,-1,0,3,0,1
41,1,1,1,0,255,1,0,2,18,8,202,4,-1,0,3,0,1
36,4,1,1,0,2363,0,0,0,16,1,220,2,-1,0,3,0,1
41,9,1,0,0,6966,0,0,0,12,6,95,2,-1,0,3,0,1
41,0,1,0,0,2539,0,0,0,20,8,223,3,-1,0,3,0,1
40,2,1,1,0,243,1,0,0,11,8,122,3,-1,0,3,0,1
40,4,1,1,0,1962,0,0,0,10,4,153,1,262,8,0,0,1
29,9,1,1,0,1993,1,0,0,8,5,202,1,83,1,3,0,1
41,0,1,1,0,3462,0,0,0,14,6,130,2,-1,0,3,0,1
31,4,1,2,0,518,1,0,0,8,8,127,1,-1,0,3,0,1
46,1,2,1,0,655,0,0,2,14,8,1254,2,-1,0,3,1,1
32,7,1,1,0,1985,1,0,0,19,1,53,2,-1,0,3,0,1
48,0,1,2,0,3054,1,0,0,16,8,247,2,-1,0,3,0,1
30,4,2,1,0,21,0,0,0,19,5,218,2,-1,0,3,0,1
40,4,2,2,0,4978,0,0,0,7,0,287,2,-1,0,3,1,1
27,1,1,1,0,-903,1,0,0,17,8,803,2,-1,0,3,1,1
31,4,1,2,0,3286,0,0,0,2,10,255,1,75,1,3,1,1
45,4,1,2,0,3356,0,0,0,9,10,267,1,11,0,3,1,1
35,9,1,1,0,465,1,0,2,19,8,160,1,-1,0,3,0,1
51,1,1,1,0,79,1,0,0,13,1,194,4,-1,0,3,0,1
40,4,1,2,0,33,0,0,0,18,1,538,1,-1,0,3,1,1
52,7,1,1,0,4967,0,0,0,6,9,107,1,89,2,3,0,1
27,7,2,1,0,205,1,0,2,25,8,320,2,-1,0,3,0,1
32,7,1,1,0,1466,1,0,2,13,8,199,2,-1,0,3,0,1
39,6,1,1,0,643,1,0,0,18,8,147,2,-1,0,3,0,1
41,1,1,1,0,268,1,0,0,9,8,97,1,-1,0,3,0,1
28,9,1,1,0,-79,1,0,0,28,4,77,1,224,3,1,0,1
30,7,1,1,0,4918,1,0,2,13,8,464,2,-1,0,3,0,1
38,4,1,2,0,-15,0,0,0,17,5,617,2,-1,0,3,0,1
43,7,1,1,0,454,1,0,0,10,8,115,1,-1,0,3,0,1
51,7,2,1,0,11469,1,0,0,19,8,233,1,-1,0,3,0,1
26,1,1,1,0,112,1,0,2,23,8,39,12,-1,0,3,0,1
44,1,1,1,0,-666,1,0,0,25,5,326,2,-1,0,3,0,1
41,7,1,2,0,1895,1,0,2,19,8,74,2,-1,0,3,0,1
37,1,2,1,0,-274,1,0,0,16,8,580,1,-1,0,3,1,1
45,0,1,1,0,3708,0,0,0,7,9,812,2,-1,0,3,1,1
34,1,1,1,0,203,1,0,0,20,5,259,4,-1,0,3,0,1
31,4,1,2,0,152,0,0,2,13,8,655,6,-1,0,3,1,1
57,9,1,1,0,37,0,0,0,29,5,346,4,-1,0,3,0,1
27,4,1,1,0,117,1,0,2,8,6,159,1,-1,0,3,0,1
32,6,1,1,0,536,1,0,0,28,6,187,2,-1,0,3,0,1
35,4,1,2,0,189,1,0,2,11,8,95,1,-1,0,3,0,1
45,9,2,1,0,-59,1,0,0,21,8,146,2,0,0,3,0,1
62,1,1,2,0,1977,0,0,0,23,4,218,2,92,3,2,1,1
32,9,1,1,0,645,1,0,0,15,0,239,2,56,0,0,0,1
38,4,1,2,0,0,0,0,0,2,5,45,2,-1,0,3,0,1
47,4,1,2,0,3346,0,0,0,7,3,241,3,9,0,3,1,1
50,0,1,1,0,8,0,0,0,6,8,44,1,-1,0,3,0,1
36,4,1,2,0,396,1,0,0,13,8,570,2,276,3,0,1,1
54,0,1,1,0,135,0,0,0,18,8,15,10,-1,0,3,0,1
36,0,1,1,0,142,1,0,0,7,4,29,1,759,10,0,0,1
40,4,1,2,0,36,0,0,0,23,5,192,4,-1,0,3,0,1
33,9,1,2,0,2179,1,0,0,25,5,39,1,-1,0,3,0,1
45,9,2,1,0,468,1,0,0,23,1,90,2,-1,0,3,0,1
35,1,2,1,0,420,1,0,0,9,0,294,1,299,1,1,0,1
37,9,1,1,0,154,1,0,0,10,8,295,4,-1,0,3,0,1
69,4,1,2,0,9061,0,0,0,22,6,284,2,148,1,3,1,1
27,2,1,1,0,1117,0,0,0,8,1,162,2,-1,0,3,0,1
37,4,1,2,0,-3,1,0,2,17,8,207,2,-1,0,3,0,1
27,1,2,1,0,212,0,0,0,26,7,376,1,-1,0,3,1,1
36,6,1,1,0,1747,1,0,0,6,9,164,2,-1,0,3,0,1
38,4,1,2,0,258,0,0,0,19,5,589,2,-1,0,3,0,1
44,1,1,1,0,345,1,0,0,7,8,82,1,-1,0,3,0,1
59,9,1,0,0,7323,0,0,2,4,6,124,1,-1,0,3,0,1
36,7,2,1,0,223,1,0,2,27,8,24,1,-1,0,3,0,1
31,4,2,2,0,50,0,0,0,25,1,166,1,-1,0,3,0,1
69,9,1,1,0,1034,0,0,0,8,7,134,1,-1,0,3,1,1
38,1,1,2,0,67,1,0,2,5,8,231,1,-1,0,3,0,1
56,3,1,0,0,0,0,0,1,22,5,123,4,-1,0,3,0,1
51,0,0,1,0,235,1,0,0,11,8,229,1,357,4,0,0,1
48,4,1,1,0,839,0,0,0,15,0,400,1,-1,0,3,0,1
33,1,1,1,0,1464,0,0,0,18,1,97,3,-1,0,3,0,1
31,9,1,1,0,171,0,0,0,26,5,80,2,-1,0,3,0,1
39,9,0,1,0,955,1,0,0,10,8,769,2,237,4,1,1,1
43,6,1,2,0,4550,1,0,0,16,8,167,1,-1,0,3,0,1
53,7,1,1,0,65,1,0,0,27,1,27,15,-1,0,3,0,1
30,3,1,0,0,89,0,0,0,16,1,685,1,24,0,3,1,1
34,4,1,2,0,8030,0,0,0,28,9,108,1,105,3,0,0,1
48,9,0,1,0,265,0,0,0,17,8,135,3,-1,0,3,0,1
48,1,1,1,0,2273,1,0,0,3,1,251,1,341,1,0,1,1
40,5,1,1,0,3967,1,0,0,9,1,630,2,102,0,3,0,1
43,4,1,2,0,13,0,0,0,13,8,538,2,-1,0,3,1,1
46,4,1,0,0,290,1,0,0,17,8,903,1,197,3,2,1,1
37,1,1,1,0,2603,0,0,2,25,8,167,4,-1,0,3,0,1
41,4,1,2,0,49,1,0,0,16,8,312,4,-1,0,3,0,1
36,7,2,1,0,141,1,0,0,19,5,1111,2,-1,0,3,1,1
26,0,2,1,0,682,1,0,2,27,8,569,2,-1,0,3,1,1
37,4,1,2,0,4129,1,0,0,13,4,346,2,61,5,1,1,1
35,7,1,2,0,209,1,0,2,15,8,33,2,-1,0,3,0,1
49,1,1,0,0,315,0,0,0,15,5,208,3,-1,0,3,0,1
32,0,1,1,0,214,0,0,0,7,7,355,2,-1,0,3,1,1
55,1,1,1,0,1809,0,0,0,22,10,178,1,57,2,3,0,1
51,0,1,1,0,112,0,0,0,22,5,45,1,-1,0,3,0,1
27,4,2,2,0,119,1,0,0,22,1,110,1,-1,0,3,0,1
33,9,1,2,0,350,0,0,0,21,9,180,1,-1,0,3,0,1
35,9,2,1,0,2429,0,0,0,23,9,130,1,166,1,2,1,1
42,4,2,1,0,1520,0,0,0,19,6,231,1,90,0,3,1,1
36,4,1,1,0,1259,0,0,0,17,0,340,4,177,3,2,1,1
46,6,1,1,0,407,0,0,2,8,1,996,2,-1,0,3,1,1
42,1,2,0,0,-207,1,1,2,8,8,43,2,-1,0,3,0,1
39,5,1,2,0,676,1,0,0,18,0,342,1,-1,0,3,1,1
35,9,1,1,0,3604,1,0,2,5,6,353,3,-1,0,3,0,1
56,4,1,2,0,3832,0,0,0,14,8,88,2,-1,0,3,0,1
30,3,1,1,0,59,0,0,0,20,1,681,3,69,0,3,1,1
65,5,1,2,0,762,0,0,0,21,0,372,2,-1,0,3,1,1
30,1,1,0,0,38,1,0,0,18,8,117,1,368,3,0,0,1
51,1,1,1,0,151,1,0,2,10,8,198,1,-1,0,3,0,1
52,1,1,0,0,432,1,0,2,12,8,73,1,-1,0,3,0,1
48,4,2,2,0,1330,1,0,2,9,8,339,1,-1,0,3,0,1
43,7,1,0,0,5774,1,0,2,15,8,53,2,-1,0,3,0,1
61,4,1,1,0,2117,1,0,0,29,5,347,1,318,2,2,1,1
32,1,1,0,0,50,1,0,0,13,8,339,5,-1,0,3,0,1
46,1,1,2,0,3941,1,0,0,10,8,168,2,90,4,3,0,1
60,1,1,0,0,293,0,1,0,7,5,247,2,-1,0,3,0,1
31,1,1,1,0,305,1,0,0,13,5,508,1,-1,0,3,0,1
42,9,1,2,0,16937,1,0,0,23,8,211,1,190,1,3,0,1
46,9,0,1,0,431,1,0,2,14,8,195,2,-1,0,3,0,1
31,9,1,1,0,118,0,0,0,5,1,381,2,-1,0,3,0,1
36,4,2,1,0,2634,0,0,0,15,9,140,1,26,0,2,1,1
33,9,2,1,0,32,1,0,0,7,8,154,1,344,1,0,0,1
27,9,0,1,0,-318,1,0,2,13,6,209,3,-1,0,3,0,1
41,4,1,1,0,613,1,0,0,14,5,405,2,289,2,0,1,1
31,9,2,1,0,209,1,0,0,8,0,457,1,242,4,0,0,1
33,9,1,1,0,359,1,0,0,19,4,208,1,242,1,0,0,1
30,0,2,1,0,2,1,0,0,22,8,480,1,-1,0,3,0,1
37,0,1,1,0,4268,1,0,0,18,8,227,4,-1,0,3,0,1
37,4,2,2,0,5101,0,0,0,20,0,236,7,161,4,3,1,1
43,1,1,0,0,-549,1,0,2,6,8,219,1,-1,0,3,0,1
58,4,2,2,0,883,0,0,0,16,8,541,1,70,1,3,0,1
43,4,1,1,0,294,1,0,0,17,5,95,1,-1,0,3,0,1
26,5,1,1,0,368,0,0,0,5,4,352,1,-1,0,3,1,1
31,4,2,2,0,914,0,0,0,18,10,215,1,52,2,0,1,1
44,4,1,2,0,410,1,0,0,14,9,158,5,-1,0,3,0,1
54,5,1,1,0,8290,0,0,1,4,6,209,1,0,0,2,1,1
31,1,2,1,0,25,1,0,2,2,6,380,1,-1,0,3,0,1
30,4,2,2,0,36,0,0,0,24,5,185,2,-1,0,3,0,1
38,4,1,0,0,405,1,0,0,14,8,604,2,286,3,2,1,1
51,0,1,1,0,4727,0,0,0,8,4,294,1,66,1,3,1,1
47,7,1,1,0,286,1,0,2,16,8,988,2,-1,0,3,1,1
51,5,2,2,0,207,0,0,0,23,6,99,2,-1,0,3,1,1
39,2,1,0,0,200,1,0,0,11,8,109,5,-1,0,3,0,1
39,1,1,1,0,482,1,0,0,7,8,209,5,-1,0,3,0,1
43,1,0,1,0,1262,1,0,0,12,3,453,1,-1,0,3,0,1
42,4,1,2,0,4757,1,0,2,18,5,182,2,-1,0,3,0,1
64,4,1,1,0,4172,1,0,0,12,0,820,2,-1,0,3,1,1
39,4,1,2,0,326,1,0,0,17,8,15,4,-1,0,3,0,1
44,4,1,2,0,476,0,0,0,6,7,175,2,95,1,2,1,1
31,1,1,1,0,1368,1,0,0,18,9,237,1,-1,0,3,0,1
50,1,1,2,0,0,0,0,0,16,1,331,1,-1,0,3,0,1
49,4,1,2,0,15345,0,0,0,28,8,177,5,21,1,3,0,1
46,9,1,3,0,188,0,0,0,17,6,207,1,43,3,3,1,1
40,4,1,2,0,0,0,0,0,13,9,110,7,-1,0,3,0,1
46,1,1,2,0,3005,1,0,2,16,6,95,1,-1,0,3,0,1
40,9,1,3,0,190,0,0,0,4,6,234,1,97,2,3,1,1
49,2,1,1,0,806,1,0,0,11,0,776,3,-1,0,3,1,1
36,1,1,1,0,2581,0,0,2,14,6,166,1,-1,0,3,0,1
30,4,1,1,0,141,0,0,2,16,8,100,2,-1,0,3,0,1
69,0,1,3,0,4650,0,0,0,15,4,108,4,-1,0,3,1,1
31,1,2,1,0,214,0,0,0,11,7,360,2,-1,0,3,1,1
30,1,1,1,0,569,0,0,0,14,0,1167,1,337,1,3,0,1
44,0,1,1,0,-436,1,0,0,11,8,323,1,351,1,0,0,1
52,2,1,1,0,0,0,0,0,11,5,244,4,-1,0,3,0,1
44,1,1,1,0,882,1,0,0,21,9,520,1,290,1,1,0,1
46,4,1,2,0,3215,0,0,0,12,1,97,1,-1,0,3,0,1
33,7,0,1,0,440,0,0,0,5,0,513,1,75,0,3,1,1
46,1,1,0,0,1635,1,0,2,12,6,23,12,-1,0,3,0,1
42,1,1,0,0,4448,1,0,1,30,8,166,1,-1,0,3,0,1
46,0,2,1,0,273,1,0,0,19,0,493,2,238,2,0,0,1
41,1,1,2,0,1535,1,0,0,6,0,88,1,-1,0,3,0,1
57,5,2,1,0,23,0,0,1,28,5,28,6,-1,0,3,0,1
40,1,1,1,0,144,1,0,2,11,8,281,1,-1,0,3,0,1
43,1,1,1,0,1339,1,0,0,12,9,224,2,-1,0,3,0,1
32,1,1,1,0,905,0,0,0,17,8,1308,5,62,0,3,1,1
33,4,1,2,0,1041,0,0,0,13,7,224,3,28,0,3,1,1
31,4,0,2,0,1921,1,0,0,6,8,80,2,-1,0,3,0,1
41,1,0,1,0,0,1,1,2,18,6,370,1,-1,0,3,0,1
45,9,1,1,0,592,0,0,0,12,1,89,4,-1,0,3,0,1
20,4,2,1,0,104,0,0,0,9,5,103,2,-1,0,3,1,1
33,4,1,0,0,399,0,0,2,2,8,778,3,-1,0,3,1,1
26,9,2,1,0,677,1,0,0,21,8,579,3,-1,0,3,1,1
55,9,1,1,0,1054,1,0,0,13,8,225,3,-1,0,3,0,1
33,5,1,1,0,2071,0,0,0,9,6,488,1,21,0,3,1,1
38,4,1,1,0,605,1,0,0,12,11,454,1,363,3,0,1,1
44,1,0,1,0,445,1,0,0,6,3,202,1,261,2,0,0,1
33,7,0,1,0,1,0,0,0,14,0,116,2,-1,0,3,1,1
49,4,1,2,0,1202,0,0,0,22,1,238,4,-1,0,3,1,1
41,1,1,2,0,320,1,0,0,17,8,33,2,-1,0,3,0,1
48,1,1,0,0,763,1,0,2,14,8,304,2,-1,0,3,0,1
41,4,1,2,0,12463,0,0,0,16,9,50,2,-1,0,3,0,1
56,3,1,0,0,-4,0,0,1,19,5,124,2,-1,0,3,0,1
31,9,2,1,0,-4,0,0,0,8,1,555,3,-1,0,3,1,1
32,10,1,1,0,730,1,0,0,8,4,1542,1,239,3,3,1,1
43,1,1,1,0,4663,0,0,2,23,1,91,1,-1,0,3,0,1
48,10,1,1,0,3530,0,0,0,9,1,198,3,-1,0,3,0,1
34,9,1,2,0,176,1,0,0,18,8,61,3,-1,0,3,0,1
29,4,1,2,0,846,1,0,0,27,1,277,4,69,0,3,0,1
48,1,1,1,0,768,0,0,2,16,6,30,2,-1,0,3,0,1
51,7,1,1,0,3491,0,0,0,8,1,111,2,-1,0,3,0,1
34,5,1,1,0,2959,0,0,0,9,1,319,1,-1,0,3,1,1
38,4,1,1,0,843,1,0,2,2,8,252,1,-1,0,3,0,1
40,9,1,1,0,1073,1,0,0,13,1,204,2,-1,0,3,0,1
39,7,1,1,0,83,1,0,0,9,5,190,1,-1,0,3,0,1
54,4,1,2,0,1210,0,0,0,16,8,157,2,45,0,3,1,1
34,4,2,2,0,1173,0,0,0,9,10,129,1,-1,0,3,0,1
24,4,1,2,0,8,1,0,2,12,8,414,1,-1,0,3,0,1
40,9,0,1,0,0,0,0,0,29,1,77,4,-1,0,3,0,1
33,3,1,1,0,1842,1,0,0,25,8,237,3,-1,0,3,0,1
34,1,1,2,0,428,1,0,0,7,8,350,1,345,1,0,0,1
46,4,1,1,0,4176,1,0,0,17,0,312,1,94,9,3,1,1
52,4,1,2,0,3329,0,0,0,15,1,99,2,12,0,3,0,1
56,1,1,0,0,341,1,0,0,16,8,219,1,-1,0,3,0,1
68,0,2,1,0,271,0,0,0,24,7,391,2,-1,0,3,1,1
35,1,1,1,0,0,0,0,0,19,8,331,2,-1,0,3,0,1
33,9,1,1,0,153,0,0,0,16,6,297,2,-1,0,3,0,1
30,7,2,1,0,160,1,0,0,23,5,1124,2,-1,0,3,1,1
31,4,1,1,0,1916,1,0,0,7,1,180,1,-1,0,3,0,1
54,1,1,1,0,864,1,0,0,15,8,70,1,0,0,3,0,1
25,8,2,1,0,292,0,0,0,26,0,233,1,-1,0,3,1,1
59,7,1,0,0,326,1,0,0,19,6,900,1,168,2,3,1,1
49,5,1,1,0,226,0,0,0,17,10,469,1,33,0,3,1,1
42,4,2,1,0,1432,1,0,0,18,8,119,1,184,5,0,0,1
46,4,1,1,0,1333,0,0,0,8,6,140,2,-1,0,3,0,1
40,4,1,1,0,1316,1,0,0,23,9,517,1,69,3,0,0,1
46,9,1,1,0,308,1,0,2,13,8,128,4,-1,0,3,0,1
45,9,1,1,0,116,0,0,0,8,5,208,2,-1,0,3,0,1
39,9,1,1,0,0,0,0,0,20,1,150,3,-1,0,3,0,1
33,1,1,1,0,869,0,0,0,17,8,776,2,-1,0,3,0,1
49,0,1,2,0,1,0,0,0,7,1,466,2,-1,0,3,1,1
40,0,1,1,0,99,1,0,0,13,5,87,3,-1,0,3,0,1
38,4,2,2,0,390,0,0,0,6,3,653,1,-1,0,3,1,1
31,4,1,1,0,459,1,0,0,27,8,444,2,-1,0,3,0,1
34,4,1,1,0,634,0,0,0,24,8,1238,2,21,0,3,1,1
41,1,1,1,0,348,1,0,2,12,8,82,4,-1,0,3,0,1
35,1,1,1,0,600,1,0,0,14,8,386,2,-1,0,3,0,1
35,7,1,1,0,281,1,0,0,14,8,242,1,-1,0,3,0,1
32,9,1,1,0,309,1,0,0,28,1,70,1,-1,0,3,0,1
49,10,1,1,0,3575,0,0,0,16,9,200,1,-1,0,3,1,1
38,4,1,1,0,1921,1,0,2,14,6,63,1,-1,0,3,0,1
38,3,1,2,0,83,1,1,0,10,5,192,2,-1,0,3,0,1
42,9,1,1,0,10938,0,0,0,14,8,73,1,-1,0,3,0,1
40,9,1,1,0,0,0,0,0,24,5,107,5,-1,0,3,0,1
42,9,1,1,0,4453,1,0,1,12,8,959,2,82,4,3,1,1
41,9,1,2,0,229,0,0,0,21,5,391,3,-1,0,3,0,1
47,1,0,0,0,-308,1,0,0,5,8,760,1,-1,0,3,1,1
52,1,2,1,0,29,1,0,0,8,8,61,1,361,1,0,0,1
31,4,1,1,0,1031,0,0,0,11,7,219,1,74,0,3,1,1
40,4,1,2,0,571,0,0,0,12,0,120,1,-1,0,3,1,1
44,9,1,1,0,7147,0,0,0,18,9,630,2,130,1,3,1,1
37,9,1,1,0,3659,0,0,0,15,1,186,2,-1,0,3,0,1
50,1,1,0,0,0,0,0,2,25,8,565,3,-1,0,3,0,1
33,0,1,1,0,2,1,0,2,9,8,143,1,-1,0,3,0,1
32,1,1,1,0,0,1,0,0,23,5,85,4,-1,0,3,0,1
42,1,1,1,0,71,0,0,2,13,8,18,1,-1,0,3,0,1
46,1,2,1,0,2097,0,0,0,10,8,480,1,102,1,3,1,1
38,4,1,2,0,886,1,0,0,10,9,168,2,-1,0,3,0,1
39,4,1,1,0,-30,1,1,0,11,8,481,1,260,1,0,1,1
38,4,1,1,0,0,1,0,0,10,8,270,2,-1,0,3,0,1
30,4,1,1,0,1072,1,0,0,7,8,1133,3,-1,0,3,0,1
68,1,0,1,0,836,0,0,0,12,0,325,1,-1,0,3,0,1
29,9,1,2,0,1575,1,0,2,24,8,269,2,-1,0,3,0,1
42,4,1,1,0,146,0,0,0,21,1,92,2,-1,0,3,0,1
56,1,0,1,0,1,1,0,2,3,8,716,1,78,3,2,0,1
51,3,1,0,0,0,0,0,0,19,1,180,2,-1,0,3,0,1
40,7,1,1,0,176,1,0,2,4,8,41,1,-1,0,3,0,1
33,9,2,1,0,-378,1,0,0,22,5,1519,1,38,0,3,1,1
41,1,1,1,0,341,1,0,2,14,8,88,5,-1,0,3,0,1
40,4,0,1,0,1598,1,0,0,20,6,95,1,22,0,3,0,1
37,9,1,1,0,876,1,0,0,24,9,90,1,186,1,0,0,1
40,9,1,2,0,243,0,0,0,9,8,446,1,-1,0,3,0,1
30,1,1,1,0,619,0,0,0,29,1,95,1,-1,0,3,0,1
51,9,1,2,0,-1,0,0,0,26,1,88,8,-1,0,3,0,1
48,9,1,1,0,401,1,0,0,18,1,147,3,-1,0,3,0,1
54,1,1,1,0,-196,1,0,2,19,8,209,2,-1,0,3,0,1
55,4,1,1,0,1241,0,0,0,5,6,1555,1,-1,0,3,1,1
36,1,1,1,0,1663,1,0,0,28,6,33,1,-1,0,3,0,1
29,4,1,2,0,63,0,0,0,13,1,162,2,-1,0,3,0,1
32,4,1,2,0,0,0,0,0,6,10,541,3,29,1,3,1,1
36,4,1,1,0,2768,0,0,0,2,3,490,2,-1,0,3,1,1
38,1,0,0,0,1,1,1,2,9,6,375,2,-1,0,3,0,1
53,1,1,2,0,1479,0,0,0,13,1,106,1,-1,0,3,0,1
41,4,1,1,0,753,0,0,0,24,9,95,3,149,3,0,0,1
36,5,1,2,0,1082,0,0,2,11,9,523,1,13,0,3,1,1
44,9,1,1,0,-709,1,0,0,11,8,179,1,-1,0,3,0,1
30,1,2,1,0,756,1,0,0,25,8,547,1,-1,0,3,1,1
33,7,1,1,0,1493,1,0,2,13,6,269,10,-1,0,3,0,1
33,4,1,2,0,936,0,0,0,22,5,1335,4,126,1,3,1,1
71,3,1,0,0,917,0,0,0,15,10,386,1,-1,0,3,1,1
31,7,1,1,0,60,0,0,0,19,8,522,4,-1,0,3,1,1
37,9,2,1,0,4752,1,0,0,17,8,561,3,76,2,3,1,1
63,9,1,1,0,481,0,0,0,14,9,473,1,80,1,3,1,1
31,4,1,1,0,737,0,0,0,23,5,696,2,-1,0,3,0,1
33,7,2,1,0,122,0,0,0,18,5,264,1,-1,0,3,0,1
51,7,1,1,0,90,1,0,0,11,8,125,1,344,1,0,0,1
38,4,1,2,0,6724,1,0,0,20,1,169,2,-1,0,3,0,1
32,2,2,1,0,640,1,0,0,23,8,316,1,-1,0,3,0,1
30,9,1,1,0,2144,0,0,0,17,6,724,2,-1,0,3,1,1
61,5,1,2,0,637,1,0,0,12,0,352,3,-1,0,3,1,1
