age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
29.0,services,,secondary,no,182.0,,no,,13.0,,,,-1,,unknown,no
,blue-collar,married,,no,401.0,no,no,,14.0,aug,96.0,3.0,-1,,unknown,no
,technician,,unknown,,759.0,yes,no,unknown,,,,1.0,-1,0.0,unknown,no
55.0,retired,,secondary,no,4194.0,,yes,telephone,,jul,208.0,3.0,-1,0.0,,no
,student,single,unknown,,0.0,,,telephone,,jan,122.0,3.0,-1,,,no
,technician,,tertiary,no,629.0,yes,,,,dec,109.0,,246,1.0,,no
54.0,retired,married,secondary,no,,,yes,,26.0,may,74.0,1.0,-1,0.0,unknown,no
32.0,management,married,,no,,yes,no,cellular,22.0,jul,72.0,1.0,-1,0.0,,no
36.0,management,,tertiary,,1057.0,no,,,,,,2.0,-1,0.0,,no
60.0,retired,married,secondary,no,78.0,yes,,,12.0,,,3.0,-1,0.0,unknown,no
,technician,single,secondary,no,,,,unknown,4.0,jul,400.0,1.0,-1,,unknown,no
,management,married,,no,929.0,,no,cellular,19.0,,387.0,8.0,-1,0.0,unknown,no
,blue-collar,,,no,,,no,cellular,18.0,,,,-1,0.0,,no
27.0,student,single,secondary,,,yes,,cellular,,may,528.0,1.0,358,2.0,failure,no
,management,single,tertiary,,83.0,no,no,cellular,26.0,aug,,6.0,-1,,unknown,yes
,admin.,divorced,unknown,no,998.0,yes,,,30.0,,,2.0,-1,0.0,unknown,no
58.0,admin.,single,secondary,no,2223.0,,no,cellular,4.0,dec,1139.0,2.0,114,1.0,success,no
39.0,blue-collar,,,no,6.0,,no,cellular,19.0,nov,286.0,2.0,-1,,unknown,no
48.0,blue-collar,single,secondary,,312.0,,yes,,3.0,feb,369.0,,-1,0.0,unknown,no
,management,,,no,0.0,no,,cellular,,aug,,,-1,0.0,unknown,no
31.0,technician,,secondary,,,,no,,8.0,,198.0,1.0,-1,0.0,unknown,no
41.0,management,married,tertiary,no,771.0,yes,,,26.0,aug,106.0,,-1,0.0,unknown,no
30.0,self-employed,,secondary,,192.0,no,,cellular,22.0,jul,,,-1,,unknown,no
57.0,retired,married,,no,0.0,no,no,cellular,12.0,aug,116.0,4.0,-1,0.0,unknown,no
29.0,admin.,single,secondary,,1070.0,yes,no,,19.0,may,30.0,,357,1.0,other,yes
29.0,services,,secondary,no,,,no,cellular,,,1101.0,,-1,0.0,unknown,yes
30.0,management,single,tertiary,,,no,no,cellular,16.0,jun,,1.0,85,1.0,failure,no
44.0,management,married,tertiary,no,,yes,no,cellular,6.0,aug,384.0,6.0,-1,0.0,unknown,no
33.0,student,,,no,5969.0,no,,cellular,4.0,sep,,,127,8.0,failure,no
,admin.,divorced,secondary,no,,yes,no,telephone,17.0,nov,99.0,3.0,-1,0.0,unknown,no
,services,single,secondary,,,no,,telephone,18.0,,280.0,6.0,92,5.0,,yes
,technician,married,,,64.0,no,no,telephone,,aug,,,-1,,unknown,no
32.0,management,,secondary,no,,yes,,unknown,,jun,,1.0,-1,,unknown,no
36.0,technician,,secondary,no,0.0,no,no,,,,85.0,,-1,0.0,unknown,no
,blue-collar,,secondary,,128.0,no,,,,,,,-1,,unknown,no
,blue-collar,,secondary,no,196.0,yes,no,unknown,5.0,jun,66.0,3.0,-1,0.0,unknown,no
34.0,technician,married,secondary,no,351.0,yes,,cellular,18.0,,,,-1,0.0,unknown,no
,services,,secondary,no,5533.0,yes,,cellular,7.0,,,2.0,283,4.0,,no
,services,married,secondary,no,38.0,yes,no,cellular,,may,744.0,1.0,-1,0.0,unknown,yes
,management,single,,yes,35.0,no,,cellular,,jul,185.0,4.0,-1,0.0,unknown,no
27.0,technician,,,no,235.0,yes,,cellular,12.0,may,13.0,,-1,,unknown,no
,admin.,single,,no,30.0,yes,,cellular,4.0,,98.0,1.0,266,,failure,no
33.0,blue-collar,single,,,92.0,,no,unknown,9.0,,,1.0,-1,0.0,,no
,blue-collar,married,,no,67.0,no,no,,,,45.0,,-1,0.0,unknown,no
45.0,blue-collar,,secondary,no,,yes,,cellular,,jan,,,-1,0.0,unknown,no
36.0,entrepreneur,married,tertiary,no,,no,no,unknown,16.0,,2769.0,4.0,-1,,unknown,yes
39.0,management,,tertiary,no,,,no,cellular,12.0,may,561.0,4.0,369,3.0,failure,no
33.0,management,single,tertiary,,,,no,,,aug,182.0,1.0,-1,0.0,unknown,no
47.0,services,married,,no,,no,no,cellular,,,618.0,1.0,-1,,unknown,no
49.0,entrepreneur,married,secondary,,,yes,yes,unknown,,may,,3.0,-1,0.0,unknown,no
46.0,management,,,no,558.0,no,no,cellular,19.0,aug,126.0,6.0,-1,0.0,unknown,no
,services,,secondary,no,-230.0,yes,yes,,16.0,,,1.0,-1,,,no
43.0,unemployed,,secondary,no,4094.0,,no,cellular,21.0,,63.0,,-1,0.0,unknown,no
,blue-collar,,secondary,yes,,yes,no,unknown,21.0,may,,1.0,-1,,,yes
43.0,management,divorced,,no,,,,,13.0,,,1.0,363,22.0,failure,no
,blue-collar,married,,no,179.0,,,cellular,17.0,nov,96.0,,-1,0.0,unknown,no
,admin.,single,,no,,no,no,,,,633.0,1.0,85,,,yes
,management,single,,,,yes,,,,,364.0,1.0,-1,,unknown,no
,admin.,,secondary,no,,,,,,,,3.0,-1,0.0,unknown,no
29.0,blue-collar,single,secondary,,770.0,yes,no,cellular,17.0,,341.0,1.0,-1,0.0,,no
38.0,unemployed,,,no,-673.0,yes,no,,,,364.0,,-1,,unknown,no
29.0,technician,married,,no,,yes,no,,12.0,,234.0,7.0,330,,failure,no
80.0,housemaid,married,primary,,0.0,no,no,cellular,23.0,,,,189,1.0,failure,yes
38.0,management,single,,no,5244.0,,,cellular,8.0,aug,310.0,,-1,,unknown,no
36.0,blue-collar,,,no,117.0,,no,unknown,2.0,,123.0,4.0,-1,,unknown,no
38.0,self-employed,,tertiary,,846.0,,no,cellular,2.0,jun,,1.0,-1,,unknown,no
,management,married,,yes,,,,cellular,11.0,,96.0,,-1,,unknown,no
31.0,management,married,,no,,,no,cellular,30.0,apr,,1.0,86,3.0,success,yes
,services,single,,,31.0,yes,yes,unknown,26.0,,,2.0,-1,,unknown,no
57.0,admin.,divorced,primary,no,,yes,no,,15.0,,67.0,,368,2.0,failure,no
,blue-collar,married,primary,no,543.0,yes,,unknown,,may,281.0,1.0,-1,,unknown,no
50.0,blue-collar,married,,no,,yes,yes,,,may,,2.0,-1,,,no
60.0,retired,,primary,no,,no,no,cellular,6.0,oct,,,-1,0.0,,no
51.0,management,,tertiary,no,,yes,no,,8.0,oct,,1.0,102,,other,no
,blue-collar,married,,,,yes,no,cellular,15.0,apr,,1.0,-1,,,no
42.0,blue-collar,married,primary,no,-97.0,yes,no,,3.0,,216.0,4.0,271,,failure,no
,blue-collar,married,secondary,no,,,,,9.0,jul,183.0,1.0,-1,0.0,,no
43.0,management,married,tertiary,no,489.0,yes,no,,,may,,1.0,172,2.0,other,no
,admin.,,primary,no,355.0,yes,yes,unknown,4.0,jun,,6.0,-1,,,no
,technician,single,,no,,yes,no,unknown,,,92.0,2.0,-1,,,no
,management,divorced,,no,,,yes,cellular,5.0,aug,37.0,2.0,-1,0.0,unknown,no
44.0,entrepreneur,married,secondary,,6649.0,yes,,,19.0,nov,354.0,2.0,-1,0.0,,no
34.0,self-employed,married,,,263.0,no,no,cellular,,may,,1.0,78,8.0,,no
46.0,blue-collar,,secondary,no,781.0,no,no,unknown,,,,1.0,-1,0.0,unknown,no
49.0,blue-collar,married,,,1032.0,,no,,2.0,jun,41.0,5.0,-1,0.0,,no
,blue-collar,married,,no,,no,no,cellular,4.0,,20.0,5.0,-1,0.0,unknown,no
35.0,management,divorced,tertiary,no,434.0,yes,no,,,may,277.0,1.0,271,,success,no
51.0,admin.,married,secondary,no,2967.0,no,no,,17.0,jun,,2.0,-1,0.0,unknown,no
57.0,retired,divorced,secondary,,-331.0,yes,no,unknown,,may,531.0,1.0,-1,0.0,,no
,management,married,tertiary,no,1585.0,no,no,telephone,28.0,aug,91.0,,-1,0.0,,no
40.0,services,divorced,unknown,,,,no,,5.0,may,,,-1,0.0,unknown,no
49.0,management,,,no,588.0,no,no,cellular,28.0,aug,70.0,,-1,0.0,unknown,no
51.0,management,married,secondary,no,,yes,no,cellular,,,,1.0,-1,0.0,unknown,no
35.0,admin.,married,secondary,yes,0.0,no,yes,unknown,4.0,,,3.0,-1,0.0,,no
,self-employed,,secondary,,-76.0,yes,,,27.0,may,305.0,,-1,0.0,unknown,no
32.0,services,,secondary,,,yes,no,,25.0,,,2.0,-1,0.0,unknown,yes
37.0,housemaid,divorced,secondary,no,,,,cellular,13.0,,199.0,1.0,173,2.0,failure,no
49.0,unemployed,married,primary,no,-384.0,yes,,unknown,,,25.0,1.0,-1,0.0,,no
,technician,married,unknown,no,,yes,no,,,,,,-1,,,no
34.0,technician,,secondary,no,475.0,,,cellular,,jul,538.0,8.0,-1,0.0,unknown,no
53.0,technician,married,secondary,no,,no,,cellular,22.0,,77.0,,-1,,,no
42.0,entrepreneur,,,no,,no,,cellular,,,,2.0,-1,,unknown,no
43.0,technician,married,secondary,,3285.0,,no,unknown,,may,,2.0,-1,0.0,,yes
52.0,retired,married,secondary,no,424.0,,no,,19.0,nov,,,154,3.0,failure,no
,blue-collar,single,secondary,no,79.0,no,,,20.0,,104.0,,-1,,unknown,no
,technician,,,,674.0,yes,no,cellular,,,587.0,2.0,-1,,,yes
27.0,services,,,no,0.0,,,cellular,22.0,jul,,13.0,-1,0.0,unknown,yes
,unemployed,married,,,58.0,yes,no,cellular,,feb,48.0,,-1,0.0,unknown,no
,technician,,tertiary,no,532.0,,no,,9.0,jul,74.0,1.0,-1,,unknown,no
,retired,married,,,,no,no,cellular,12.0,nov,,,-1,0.0,unknown,no
35.0,blue-collar,,,no,422.0,,no,cellular,14.0,may,73.0,1.0,-1,,,no
,management,,tertiary,no,437.0,yes,,unknown,3.0,jun,14.0,21.0,-1,,unknown,no
36.0,blue-collar,,,no,,yes,no,cellular,,,725.0,,-1,0.0,unknown,yes
51.0,housemaid,married,,no,30.0,,,,,jul,333.0,,-1,0.0,unknown,no
37.0,self-employed,married,tertiary,,,no,,cellular,13.0,,,,-1,0.0,unknown,no
42.0,admin.,single,secondary,,-247.0,yes,,telephone,,oct,519.0,,166,1.0,,yes
,admin.,single,,no,321.0,,,cellular,,jul,242.0,7.0,-1,0.0,unknown,no
23.0,services,single,,,250.0,,,cellular,18.0,may,222.0,,-1,,,no
50.0,management,married,,no,,,no,cellular,,nov,130.0,,160,,,no
,blue-collar,married,secondary,no,,,yes,,7.0,,,1.0,-1,,unknown,no
,management,,tertiary,,2793.0,,,cellular,20.0,nov,,,-1,,,no
,management,married,,no,,,no,,29.0,jan,,2.0,-1,,unknown,no
79.0,retired,divorced,unknown,no,2628.0,no,no,,8.0,,,7.0,450,2.0,failure,no
39.0,technician,married,secondary,no,116.0,no,no,cellular,,aug,79.0,2.0,94,2.0,,no
47.0,services,married,secondary,no,0.0,,no,,,jul,,1.0,-1,,unknown,no
44.0,blue-collar,,secondary,no,,,,,,,,,-1,,unknown,no
,management,single,,no,2944.0,no,no,,18.0,aug,,,-1,0.0,,yes
33.0,blue-collar,single,,no,3975.0,yes,,cellular,,apr,,1.0,150,,,no
42.0,services,married,,,96.0,yes,no,cellular,5.0,may,238.0,,340,2.0,,no
35.0,technician,single,,,,,,telephone,28.0,,32.0,,-1,0.0,,no
,blue-collar,married,,no,472.0,yes,no,unknown,13.0,may,907.0,,-1,0.0,unknown,no
58.0,services,married,primary,no,,no,no,unknown,27.0,jun,162.0,1.0,-1,,,no
46.0,management,married,tertiary,,,no,no,,,,70.0,,-1,0.0,,no
41.0,admin.,,secondary,no,400.0,,,,4.0,jun,99.0,6.0,-1,0.0,unknown,no
,technician,married,secondary,,7495.0,yes,,unknown,,may,325.0,1.0,-1,0.0,unknown,no
33.0,blue-collar,,secondary,,,no,,cellular,18.0,jul,,12.0,-1,0.0,unknown,no
31.0,unemployed,married,,no,24.0,yes,no,cellular,19.0,,,1.0,-1,0.0,unknown,no
,technician,divorced,secondary,no,3450.0,no,no,,,feb,169.0,,183,1.0,failure,yes
38.0,technician,,,,311.0,yes,,cellular,28.0,,61.0,2.0,-1,0.0,,no
55.0,housemaid,married,secondary,no,,no,no,cellular,22.0,aug,256.0,2.0,-1,0.0,,no
47.0,management,,tertiary,no,,no,no,,11.0,jun,,3.0,-1,0.0,unknown,no
51.0,housemaid,married,primary,no,492.0,,,unknown,,,142.0,3.0,-1,,unknown,no
,management,single,,,334.0,yes,no,telephone,,,36.0,,90,,,no
61.0,management,married,,no,,no,no,cellular,,mar,106.0,,-1,0.0,,yes
47.0,management,single,,no,440.0,no,no,,21.0,aug,71.0,,-1,0.0,unknown,no
34.0,technician,married,secondary,no,47.0,no,,cellular,,aug,,,-1,,,no
34.0,blue-collar,,secondary,no,1298.0,yes,no,,20.0,may,120.0,1.0,-1,0.0,,no
41.0,management,,,no,,no,,,14.0,oct,181.0,2.0,500,,,no
36.0,blue-collar,,,,-11.0,,,,5.0,,152.0,,-1,0.0,unknown,no
,blue-collar,single,,no,,,,,28.0,,302.0,1.0,-1,0.0,unknown,no
,management,married,tertiary,no,8.0,no,no,cellular,23.0,apr,93.0,3.0,-1,,unknown,yes
,blue-collar,married,,,1409.0,,,unknown,17.0,jun,,2.0,-1,0.0,,no
26.0,management,single,tertiary,no,170.0,no,,cellular,15.0,jun,,,-1,,,yes
58.0,management,,primary,no,2769.0,yes,,cellular,,jul,94.0,2.0,-1,0.0,unknown,no
50.0,blue-collar,married,secondary,no,2320.0,yes,no,cellular,7.0,apr,310.0,1.0,-1,,unknown,no
61.0,retired,married,,,,yes,no,cellular,15.0,,,7.0,-1,,unknown,no
28.0,technician,single,secondary,no,2034.0,yes,no,unknown,,,196.0,1.0,-1,0.0,unknown,no
49.0,blue-collar,single,primary,,3018.0,,,,15.0,may,93.0,1.0,-1,0.0,unknown,no
,retired,married,secondary,no,,no,no,,,,394.0,2.0,-1,0.0,,yes
,blue-collar,,secondary,,,,no,cellular,3.0,feb,,3.0,-1,,unknown,no
46.0,self-employed,married,secondary,no,390.0,yes,,cellular,31.0,,208.0,2.0,-1,,,no
47.0,management,married,tertiary,no,0.0,no,no,cellular,27.0,oct,508.0,,-1,0.0,unknown,yes
42.0,blue-collar,single,,no,92.0,no,,,30.0,jul,86.0,2.0,-1,,,no
56.0,services,,,,,yes,,,21.0,,189.0,1.0,-1,0.0,unknown,no
42.0,technician,married,secondary,no,,,,,29.0,may,249.0,,-1,,unknown,no
49.0,housemaid,married,primary,no,,,,cellular,21.0,nov,450.0,1.0,-1,0.0,,no
43.0,unemployed,single,unknown,,3274.0,yes,no,cellular,22.0,,680.0,1.0,95,1.0,failure,no
39.0,services,married,secondary,no,5731.0,,,unknown,20.0,may,,2.0,-1,0.0,,no
66.0,retired,married,,,,,no,,9.0,,479.0,,-1,0.0,unknown,yes
30.0,technician,single,tertiary,,,,no,,,apr,270.0,,241,4.0,,no
,management,single,tertiary,no,0.0,no,no,cellular,24.0,,164.0,,-1,0.0,unknown,no
31.0,blue-collar,married,secondary,,1664.0,yes,,cellular,,apr,158.0,1.0,182,1.0,success,no
,technician,married,,,3333.0,no,,cellular,,,,,-1,0.0,unknown,no
,technician,married,secondary,,7020.0,no,no,cellular,6.0,,,,-1,0.0,,no
,admin.,married,tertiary,no,37.0,,no,cellular,6.0,feb,45.0,1.0,-1,0.0,,no
28.0,student,single,,,,no,no,cellular,,jan,220.0,2.0,-1,,,no
,admin.,single,,no,1670.0,yes,,,,jun,,2.0,-1,,,no
,entrepreneur,married,secondary,no,134.0,no,no,unknown,,may,,,-1,,unknown,no
,retired,married,,no,603.0,no,,unknown,9.0,jun,,1.0,-1,0.0,unknown,no
,admin.,married,primary,,276.0,yes,yes,unknown,,may,157.0,2.0,-1,0.0,,no
25.0,technician,single,secondary,,,yes,no,cellular,,,,1.0,-1,0.0,unknown,no
52.0,blue-collar,married,,no,161.0,yes,,unknown,13.0,may,274.0,2.0,-1,0.0,,no
,blue-collar,married,,no,3658.0,yes,no,,14.0,may,977.0,1.0,-1,0.0,,no
,management,divorced,tertiary,yes,-402.0,,yes,,,,,,-1,0.0,unknown,no
26.0,blue-collar,single,primary,,,,no,,,,,4.0,-1,0.0,unknown,no
35.0,self-employed,single,secondary,no,,,no,telephone,21.0,,1441.0,,-1,,,no
40.0,admin.,single,,no,,yes,no,,6.0,,231.0,1.0,-1,,,no
31.0,management,married,tertiary,no,623.0,yes,no,cellular,13.0,may,96.0,2.0,349,5.0,failure,no
32.0,admin.,married,secondary,no,,,,cellular,18.0,may,213.0,1.0,178,1.0,,no
,admin.,married,secondary,no,95.0,yes,no,,30.0,,335.0,,-1,0.0,unknown,yes
,services,,secondary,no,765.0,yes,no,cellular,14.0,may,959.0,3.0,174,,,yes
46.0,technician,divorced,,no,-824.0,,no,cellular,7.0,aug,429.0,3.0,-1,0.0,unknown,yes
28.0,management,,,,5549.0,,no,cellular,28.0,,,,-1,0.0,unknown,no
31.0,blue-collar,married,,no,,yes,no,unknown,2.0,jun,40.0,1.0,-1,,unknown,no
44.0,blue-collar,married,primary,no,420.0,yes,no,unknown,7.0,,110.0,2.0,-1,0.0,unknown,no
35.0,admin.,,secondary,no,0.0,no,no,unknown,,may,326.0,1.0,-1,,,no
,technician,divorced,,no,,yes,,,28.0,may,179.0,3.0,-1,0.0,,no
32.0,technician,married,secondary,,,yes,yes,cellular,25.0,aug,,,-1,,unknown,no
51.0,admin.,,,no,423.0,yes,yes,cellular,,,95.0,1.0,-1,0.0,unknown,no
51.0,management,married,tertiary,no,-892.0,yes,yes,cellular,,,248.0,2.0,-1,0.0,,no
,blue-collar,married,unknown,no,-120.0,yes,no,,3.0,,100.0,3.0,201,2.0,failure,no
41.0,admin.,,secondary,no,,yes,no,,,may,226.0,10.0,-1,0.0,,no
57.0,technician,,tertiary,no,,no,,unknown,20.0,jun,,,-1,,,no
34.0,management,,tertiary,no,8038.0,yes,,cellular,20.0,apr,,3.0,152,1.0,failure,no
47.0,technician,,secondary,,-938.0,yes,,unknown,28.0,may,176.0,2.0,-1,,,no
47.0,admin.,,secondary,,1139.0,yes,no,cellular,11.0,,,2.0,-1,,unknown,no
,self-employed,married,secondary,no,189.0,yes,,cellular,19.0,,,1.0,120,1.0,failure,no
,housemaid,single,tertiary,no,19.0,,,cellular,,feb,110.0,2.0,64,2.0,,yes
39.0,technician,married,secondary,,3663.0,no,no,cellular,11.0,,230.0,,-1,0.0,unknown,no
,blue-collar,single,unknown,,0.0,no,,unknown,12.0,may,140.0,,-1,0.0,unknown,no
47.0,blue-collar,married,secondary,yes,-614.0,yes,no,,,may,118.0,2.0,-1,0.0,,no
51.0,technician,,secondary,no,2323.0,,yes,cellular,18.0,,151.0,10.0,-1,,unknown,no
48.0,blue-collar,,secondary,no,425.0,yes,no,,9.0,jul,,2.0,-1,0.0,,no
,technician,,secondary,no,5122.0,,no,,13.0,,31.0,1.0,-1,,unknown,no
,management,,tertiary,,,no,no,cellular,,aug,125.0,2.0,-1,,unknown,no
50.0,unknown,married,,,341.0,yes,yes,,20.0,,,4.0,340,2.0,,yes
,admin.,married,,no,,yes,no,cellular,12.0,,,,364,3.0,failure,yes
,blue-collar,,secondary,no,,,yes,unknown,23.0,,159.0,,-1,,unknown,no
,admin.,married,,no,,no,no,cellular,,aug,504.0,2.0,-1,0.0,,no
,unemployed,divorced,,,385.0,no,no,telephone,27.0,aug,,,-1,0.0,unknown,no
26.0,management,,,,1274.0,yes,,cellular,1.0,jun,,1.0,84,,failure,no
,blue-collar,married,secondary,no,362.0,,,unknown,,,332.0,2.0,-1,0.0,,no
,blue-collar,married,,,,yes,no,telephone,,feb,143.0,4.0,272,1.0,failure,no
26.0,admin.,single,secondary,no,802.0,,,cellular,30.0,jan,,1.0,2,,other,no
,admin.,married,secondary,no,194.0,no,no,cellular,,,517.0,4.0,-1,0.0,unknown,no
,technician,married,secondary,no,-315.0,no,yes,,10.0,jul,,1.0,-1,,unknown,yes
49.0,technician,,tertiary,no,1843.0,yes,,cellular,25.0,,,1.0,-1,0.0,,no
47.0,technician,married,secondary,no,-9.0,no,,cellular,14.0,,457.0,,-1,0.0,unknown,no
42.0,housemaid,married,primary,,83.0,no,yes,cellular,7.0,aug,184.0,1.0,-1,0.0,unknown,no
50.0,entrepreneur,married,tertiary,no,,yes,,cellular,,may,47.0,4.0,-1,0.0,unknown,no
37.0,admin.,married,,,,,no,unknown,28.0,may,158.0,2.0,-1,0.0,,no
54.0,blue-collar,,primary,no,4503.0,no,,telephone,,nov,168.0,3.0,-1,0.0,,no
40.0,services,married,,,51.0,,no,cellular,11.0,may,,,-1,,,no
50.0,services,married,secondary,,961.0,no,yes,cellular,,aug,,4.0,-1,,,no
57.0,retired,,,no,49.0,,,cellular,,aug,,4.0,-1,,,no
,technician,,,no,3470.0,no,no,,11.0,,,,-1,,,no
49.0,technician,,,no,-147.0,,no,cellular,20.0,apr,390.0,,-1,0.0,unknown,no
35.0,services,married,,,0.0,yes,,cellular,,may,146.0,2.0,-1,0.0,unknown,no
28.0,blue-collar,single,,,,yes,,unknown,28.0,may,386.0,1.0,-1,0.0,unknown,no
,management,,tertiary,no,,,,cellular,19.0,aug,,7.0,-1,,unknown,no
31.0,admin.,,secondary,no,-407.0,no,,,7.0,,230.0,,-1,0.0,,no
,management,divorced,tertiary,no,,,,cellular,16.0,,237.0,2.0,91,1.0,,no
49.0,blue-collar,single,primary,no,1040.0,no,,,,jul,,2.0,-1,,,no
30.0,unemployed,married,secondary,,142.0,,,unknown,20.0,may,,4.0,-1,0.0,,no
,services,single,,no,,,no,cellular,28.0,,,7.0,-1,0.0,unknown,no
,management,married,unknown,no,3304.0,no,no,,5.0,jun,,2.0,-1,0.0,unknown,no
26.0,student,single,tertiary,no,294.0,no,no,cellular,5.0,mar,87.0,1.0,91,,,yes
27.0,housemaid,,secondary,no,4848.0,,yes,,,,82.0,3.0,-1,,,no
32.0,blue-collar,single,,no,1670.0,yes,,,,may,183.0,,-1,,unknown,no
62.0,unknown,married,,no,367.0,no,no,telephone,2.0,mar,139.0,5.0,-1,0.0,unknown,no
34.0,blue-collar,single,secondary,no,13683.0,yes,,unknown,3.0,,,3.0,-1,0.0,unknown,no
25.0,admin.,,tertiary,,,no,,,8.0,,,2.0,-1,,,no
34.0,management,single,tertiary,no,340.0,yes,no,,3.0,jun,633.0,,-1,0.0,unknown,no
44.0,technician,single,,no,1679.0,,,,20.0,,718.0,,-1,0.0,,yes
,management,,,,1198.0,,no,cellular,,,63.0,,-1,0.0,unknown,no
,admin.,,,no,,no,no,cellular,14.0,aug,180.0,,106,,failure,no
,self-employed,married,tertiary,no,506.0,,no,cellular,,aug,47.0,1.0,120,1.0,failure,no
,entrepreneur,married,,,,yes,no,,9.0,jul,,1.0,-1,0.0,,no
,management,single,,no,678.0,no,yes,unknown,4.0,jul,85.0,3.0,-1,,unknown,no
27.0,management,single,,no,212.0,,,cellular,15.0,,373.0,1.0,-1,,unknown,no
37.0,technician,,secondary,no,23.0,no,,cellular,20.0,,,2.0,-1,,unknown,no
47.0,management,single,tertiary,no,,,no,,10.0,dec,,1.0,190,1.0,other,yes
,services,divorced,,,,yes,,cellular,7.0,,623.0,1.0,293,1.0,success,yes
39.0,self-employed,married,,no,4722.0,yes,,unknown,17.0,,,1.0,-1,,,no
,admin.,divorced,tertiary,,,,no,unknown,9.0,,,2.0,-1,0.0,unknown,no
,blue-collar,,secondary,no,61.0,yes,,unknown,7.0,,,3.0,-1,,,no
38.0,management,,,no,0.0,,no,,17.0,nov,,,-1,0.0,unknown,no
,technician,married,secondary,no,,yes,no,cellular,20.0,,,,-1,0.0,unknown,no
36.0,blue-collar,,,no,,,no,cellular,,,330.0,,311,,success,yes
53.0,management,married,primary,no,,,no,unknown,9.0,jun,,1.0,-1,0.0,unknown,no
59.0,blue-collar,married,primary,,748.0,no,no,unknown,29.0,may,184.0,,-1,,unknown,no
29.0,management,,tertiary,no,3357.0,,,cellular,,jul,,,-1,,unknown,no
30.0,admin.,single,secondary,no,,,no,unknown,3.0,,159.0,,-1,0.0,unknown,no
,admin.,,secondary,,395.0,,no,,15.0,may,,,-1,0.0,unknown,no
,blue-collar,,secondary,no,1011.0,yes,no,cellular,,,,2.0,-1,0.0,,no
56.0,blue-collar,,primary,no,420.0,,no,unknown,9.0,,76.0,,-1,0.0,unknown,no
32.0,admin.,married,secondary,,,yes,,,21.0,,,2.0,-1,0.0,unknown,no
,blue-collar,,secondary,no,,no,no,,28.0,may,,1.0,-1,0.0,unknown,no
,blue-collar,,primary,no,844.0,,no,,29.0,may,,3.0,-1,0.0,unknown,no
36.0,management,,,no,1318.0,yes,no,,,aug,,2.0,-1,,,no
,technician,,tertiary,no,,,no,cellular,,,57.0,1.0,-1,0.0,,no
42.0,management,married,tertiary,no,2187.0,,,,,,525.0,3.0,-1,0.0,unknown,yes
49.0,admin.,,,no,,yes,no,cellular,,nov,,1.0,-1,0.0,unknown,no
48.0,management,,secondary,,2294.0,yes,no,,26.0,may,251.0,11.0,-1,0.0,unknown,no
36.0,management,married,,no,,yes,no,,30.0,may,251.0,3.0,-1,,unknown,no
48.0,management,,,,2537.0,,,cellular,,aug,219.0,6.0,-1,0.0,,no
30.0,technician,,,no,,,,,,,,12.0,-1,0.0,,yes
27.0,management,single,tertiary,yes,,,yes,,8.0,jul,46.0,1.0,-1,0.0,,no
38.0,entrepreneur,married,tertiary,,,yes,no,cellular,18.0,nov,185.0,,-1,,unknown,no
36.0,technician,,secondary,yes,,no,no,,,aug,587.0,,-1,0.0,unknown,yes
45.0,technician,married,,no,49.0,no,,cellular,29.0,jul,65.0,,-1,0.0,unknown,no
44.0,housemaid,,,,460.0,no,no,,17.0,jun,491.0,,-1,0.0,unknown,no
42.0,technician,,secondary,no,613.0,yes,no,cellular,,,432.0,2.0,-1,,,no
37.0,entrepreneur,,,no,,no,,cellular,21.0,nov,,1.0,-1,0.0,unknown,no
48.0,blue-collar,married,secondary,no,1143.0,yes,,,17.0,apr,,,317,,failure,no
57.0,retired,married,primary,,-464.0,yes,no,cellular,,,75.0,1.0,190,,failure,no
,services,,secondary,,1989.0,yes,,cellular,20.0,apr,,,-1,,unknown,no
48.0,technician,married,,no,17.0,,,,17.0,nov,,,-1,,unknown,no
56.0,retired,married,primary,no,,,no,cellular,27.0,,,,-1,0.0,,no
37.0,management,married,,,1698.0,,no,unknown,,jun,,,-1,,,no
47.0,blue-collar,married,secondary,no,,,no,unknown,15.0,,322.0,,-1,0.0,unknown,no
,housemaid,married,unknown,,,,,cellular,14.0,apr,,,145,3.0,other,no
51.0,retired,,secondary,no,1679.0,,no,,12.0,aug,417.0,,365,9.0,,yes
47.0,admin.,,secondary,no,,no,no,,,,,1.0,95,3.0,,yes
25.0,management,,,,,yes,yes,cellular,,may,600.0,4.0,332,,other,yes
39.0,services,single,secondary,no,,,,,15.0,,,1.0,-1,0.0,unknown,no
40.0,management,,tertiary,,,yes,no,cellular,14.0,aug,,5.0,-1,0.0,,no
38.0,management,single,tertiary,no,1704.0,no,no,cellular,1.0,sep,222.0,1.0,-1,0.0,unknown,no
34.0,management,,tertiary,no,,yes,no,cellular,13.0,may,469.0,1.0,-1,,unknown,yes
53.0,housemaid,,,no,2581.0,no,,,,apr,,1.0,-1,0.0,unknown,no
,services,,secondary,no,,yes,no,,14.0,may,,,-1,0.0,,no
35.0,blue-collar,,secondary,no,243.0,,,,,apr,,,-1,0.0,unknown,no
,student,single,secondary,no,,,no,cellular,9.0,,390.0,1.0,-1,0.0,unknown,no
